Date,High,Low,Open,Close,Volume,Adj Close
2004-09-27 00:00:00,60.50049973,58.95895767,59.83983994,59.18918991,7066100,59.18918991
2004-09-28 00:00:00,63.76376343,60.16516495,60.71071243,63.49349213,16929000,63.49349213
2004-09-29 00:00:00,67.57757568,63.17817688,63.413414,65.60560608,30516400,65.60560608
2004-09-30 00:00:00,66.21621704,64.56456757,65.01501465,64.86486816,13758000,64.86486816
2004-10-01 00:00:00,67.18718719,64.51451111,65.46546173,66.35635376,15124800,66.35635376
2004-10-04 00:00:00,68.50350189,67.08208466,67.69269562,67.59759521,13022700,67.59759521
2004-10-05 00:00:00,69.33433533,66.18618774,67.3973999,69.2542572,14973200,69.2542572
2004-10-06 00:00:00,69.29429626,68.06806946,68.84384155,68.60861206,13381400,68.60861206
2004-10-07 00:00:00,70.01000977,68.34334564,68.52852631,69.49449158,14115000,69.49449158
2004-10-08 00:00:00,69.90991211,68.57857513,69.4294281,68.93393707,11069500,68.93393707
2004-10-11 00:00:00,69.49949646,66.99198914,68.56856537,67.6977005,10472100,67.6977005
2004-10-12 00:00:00,68.87387085,66.76676941,67.28728485,68.76876831,11665500,68.76876831
2004-10-13 00:00:00,71.84684753,70.11010742,71.73173523,70.52052307,19766200,70.52052307
2004-10-14 00:00:00,71.26126099,69.34934998,70.57557678,71.07106781,10442100,71.07106781
2004-10-15 00:00:00,72.82282257,71.0460434,72.53753662,72.1271286,13194700,72.1271286
2004-10-18 00:00:00,74.67467499,70.67567444,71.67166901,74.65465546,14036300,74.65465546
2004-10-19 00:00:00,76.27627563,73.74874878,75.32532501,74.04404449,18109800,74.04404449
2004-10-20 00:00:00,74.56957245,69.86987305,74.08908844,70.31531525,22722600,70.31531525
2004-10-21 00:00:00,75.14013672,70.88088226,72.2722702,74.76476288,29149800,74.76476288
2004-10-22 00:00:00,90.17517853,82.12212372,85.35535431,86.30130005,73710000,86.30130005
2004-10-25 00:00:00,97.31230927,86.36135864,88.28829193,93.79379272,65462800,93.79379272
2004-10-26 00:00:00,96.41641998,90.09008789,93.26325989,90.99098969,44569500,90.99098969
2004-10-27 00:00:00,94.8548584,90.97597504,91.45145416,93.07807922,26686200,93.07807922
2004-10-28 00:00:00,97.29228973,92.89289093,93.43343353,96.74674988,29663900,96.74674988
2004-10-29 00:00:00,100.0750732,95.39539337,99.54454803,95.4154129,42282600,95.4154129
2004-11-01 00:00:00,98.93393707,95.73072815,96.87187195,98.1131134,24425300,98.1131134
2004-11-02 00:00:00,99.72472382,96.76676941,99.48948669,97.53253174,22669900,97.53253174
2004-11-03 00:00:00,100.9009018,95.47047424,99.1891861,95.93093109,27749600,95.93093109
2004-11-04 00:00:00,95.29529572,91.76676941,94.3143158,92.44244385,28790300,92.44244385
2004-11-05 00:00:00,91.24124146,84.35935974,91.08107758,84.759758,39626500,84.759758
2004-11-08 00:00:00,87.80780792,84.78478241,85.55055237,86.36135864,22361200,86.36135864
2004-11-09 00:00:00,87.68769073,82.71772003,87.13713837,84.43443298,22106200,84.43443298
2004-11-10 00:00:00,86.34634399,83.24824524,85.42041779,84.0140152,21266700,84.0140152
2004-11-11 00:00:00,91.96696472,83.86886597,84.64965057,91.60160065,29941000,91.60160065
2004-11-12 00:00:00,94.99499512,88.78878784,92.70771027,91.09108734,33458700,91.09108734
2004-11-15 00:00:00,94.2542572,89.46446228,90.31531525,92.52752686,23779100,92.52752686
2004-11-16 00:00:00,89.82482147,85.50050354,88.83883667,86.35635376,41792900,86.35635376
2004-11-17 00:00:00,88.83883667,84.5845871,84.59459686,86.33633423,36229500,86.33633423
2004-11-18 00:00:00,87.29729462,82.94794464,85.23023224,83.85385132,33225900,83.85385132
2004-11-19 00:00:00,85.07507324,83.34334564,84.63463593,84.78478241,17521000,84.78478241
2004-11-22 00:00:00,84.83483124,80.73573303,82.31731415,82.63262939,24711600,82.63262939
2004-11-23 00:00:00,85.50050354,83.33333588,84.06906891,83.84384155,24801700,83.84384155
2004-11-24 00:00:00,88.69369507,86.34133911,87.49749756,87.46746826,30531400,87.46746826
2004-11-26 00:00:00,90.10510254,87.74774933,87.98799133,89.78478241,12947200,89.78478241
2004-11-29 00:00:00,91.56656647,88.84384155,90.2702713,90.61561584,21311800,90.61561584
2004-11-30 00:00:00,91.59159088,90.21521759,90.4454422,91.08107758,15384600,91.08107758
2004-12-01 00:00:00,91.34133911,89.86486816,91.06606293,90.07006836,15712400,90.07006836
2004-12-02 00:00:00,90.84584808,89.36436462,90.04003906,89.78978729,12509200,89.78978729
2004-12-03 00:00:00,90.62062073,88.8888855,90.06506348,90.29029083,11726600,90.29029083
2004-12-06 00:00:00,90.44043732,88.09809875,89.65465546,88.23323059,12495400,88.23323059
2004-12-07 00:00:00,88.18818665,85.36035919,88.08808899,85.80080414,13728000,85.80080414
2004-12-08 00:00:00,86.92692566,84.44944763,85.26026154,85.07507324,15068500,85.07507324
2004-12-09 00:00:00,86.83683777,84.31932068,85.21021271,86.80180359,15292600,86.80180359
2004-12-10 00:00:00,87.52752686,85.73072815,86.80180359,85.91091156,8625700,85.91091156
2004-12-13 00:00:00,86.67667389,84.80980682,86.1711731,85.31031036,9627500,85.31031036
2004-12-14 00:00:00,89.49949646,84.8848877,85.58558655,89.43443298,22154600,89.43443298
2004-12-15 00:00:00,90.43543243,88.41841888,89.08408356,89.97998047,22919000,89.97998047
2004-12-16 00:00:00,90.33533478,88.06306458,88.56356049,88.32332611,17128400,88.32332611
2004-12-17 00:00:00,90.34033966,88.36336517,88.46846771,90.13012695,14757600,90.13012695
2004-12-20 00:00:00,94.32432556,91.02602386,91.09108734,92.6026001,19649300,92.6026001
2004-12-21 00:00:00,94.03403473,91.79179382,93.24824524,91.96696472,11021500,91.96696472
2004-12-22 00:00:00,93.51851654,91.59659576,92.04204559,93.24324036,7806100,93.24324036
2004-12-23 00:00:00,94.39439392,93.09309387,93.81881714,94.04404449,7221900,94.04404449
2004-12-27 00:00:00,96.74674988,94.64464569,94.6696701,96.05104828,12195900,96.05104828
2004-12-28 00:00:00,96.87187195,95.6006012,96.15115356,96.47647858,8283300,96.47647858
2004-12-29 00:00:00,96.8568573,95.9859848,95.9859848,96.54654694,5350800,96.54654694
2004-12-30 00:00:00,99.21421051,96.02101898,96.58158112,98.89889526,11796700,98.89889526
2004-12-31 00:00:00,100.0400391,96.37637329,99.71471405,96.49149323,15321600,96.49149323
2005-01-03 00:00:00,101.9219208,97.82782745,98.79879761,101.456459,31656700,101.456459
2005-01-04 00:00:00,101.5665665,96.83683777,100.8008041,97.34735107,27484200,97.34735107
2005-01-05 00:00:00,98.54854584,96.21121216,96.82182312,96.85185242,16456700,96.85185242
2005-01-06 00:00:00,98.04804993,93.9539566,97.63763428,94.36936951,20753400,94.36936951
2005-01-07 00:00:00,97.22222137,94.48448181,95.4154129,97.02201843,19306400,97.02201843
2005-01-10 00:00:00,99.14914703,96.01100922,97.34735107,97.62762451,15064100,97.62762451
2005-01-11 00:00:00,98.9539566,96.68668365,97.90790558,96.86686707,13903400,96.86686707
2005-01-12 00:00:00,98.06306458,95.34534454,97.26226044,97.78778839,16339200,97.78778839
2005-01-13 00:00:00,98.79379272,97.12212372,97.78778839,97.76276398,13685100,97.76276398
2005-01-14 00:00:00,100.1051025,97.16216278,98.09809875,100.085083,19261300,100.085083
2005-01-18 00:00:00,102.6126099,99.4294281,100.5855865,102.0520554,26318800,102.0520554
2005-01-19 00:00:00,102.7527542,98.45345306,102.4274292,98.74874878,22492800,98.74874878
2005-01-20 00:00:00,98.22322083,96.09609985,96.34634399,97.05706024,17985100,97.05706024
2005-01-21 00:00:00,97.77777863,94.15415192,97.36737061,94.23423767,18498200,94.23423767
2005-01-24 00:00:00,94.759758,90.25025177,94.43943787,90.45044708,28017300,90.45044708
2005-01-25 00:00:00,91.21121216,88.23323059,91.06105804,88.64865112,21297000,88.64865112
2005-01-26 00:00:00,94.79979706,89.66466522,89.72472382,94.71471405,24591100,94.71471405
2005-01-27 00:00:00,94.52452087,92.69269562,94.47447205,94.13413239,13241500,94.13413239
2005-01-28 00:00:00,97.44744873,93.26325989,95.10510254,95.26526642,24391900,95.26526642
2005-01-31 00:00:00,98.27827454,95.95595551,96.94194031,97.90790558,19174200,97.90790558
2005-02-01 00:00:00,98.42842865,95.41040802,97.28728485,96.0460434,37640300,96.0460434
2005-02-02 00:00:00,108.5085068,101.9319305,107.8828812,103.0830841,65533000,103.0830841
2005-02-03 00:00:00,106.7917938,103.0080109,103.0980988,105.5355377,25950200,105.5355377
2005-02-04 00:00:00,103.978981,101.4013977,103.3383408,102.28228,29608900,102.28228
2005-02-07 00:00:00,103.3033066,97.85285187,102.7327347,98.1131134,25894800,98.1131134
2005-02-08 00:00:00,100.1101074,97.36236572,98.57857513,99.41941833,22937000,99.41941833
2005-02-09 00:00:00,100.9009018,94.82482147,100.480484,95.88588715,34308600,95.88588715
2005-02-10 00:00:00,96.20120239,92.71772003,96.08107758,94.08408356,37927400,94.08408356
2005-02-11 00:00:00,96.2562561,93.12812805,93.42342377,93.79379272,26205700,93.79379272
2005-02-14 00:00:00,96.63663483,90.59059143,91.51651764,96.59159088,77047200,96.59159088
2005-02-15 00:00:00,100.0200195,96.63663483,96.89689636,97.71271515,51514000,97.71271515
2005-02-16 00:00:00,99.76476288,97.24724579,97.44744873,99.30430603,33031500,99.30430603
2005-02-17 00:00:00,99.97497559,98.50350189,99.0140152,99.04904938,20807900,99.04904938
2005-02-18 00:00:00,99.51951599,98.42842865,99.35435486,99.07407379,16954800,99.07407379
2005-02-22 00:00:00,99.54955292,95.29029083,98.34835052,95.78077698,26940400,95.78077698
2005-02-23 00:00:00,97.33733368,94.42442322,96.74674988,97.07207489,31140800,97.07207489
2005-02-24 00:00:00,95.02001953,91.20620728,91.77677917,94.53954315,51576900,94.53954315
2005-02-25 00:00:00,95.05505371,92.84784698,94.6696701,93.0280304,19927000,93.0280304
2005-02-28 00:00:00,95.0300293,93.01802063,93.09309387,94.08908844,15621100,94.08908844
2005-03-01 00:00:00,94.9699707,91.09108734,94.73973846,93.12312317,18603700,93.12312317
2005-03-02 00:00:00,93.92893219,92.2722702,93.06806946,92.68268585,14556400,92.68268585
2005-03-03 00:00:00,93.96897125,92.24724579,93.15815735,93.59860229,15201900,93.59860229
2005-03-04 00:00:00,93.71871948,92.62762451,93.4434433,93.04304504,13534600,93.04304504
2005-03-07 00:00:00,94.89489746,93.60861206,93.9839859,94.49949646,17317400,94.49949646
2005-03-08 00:00:00,95.02001953,92.57757568,94.64464569,92.69269562,16076100,92.69269562
2005-03-09 00:00:00,92.41741943,90.17017365,92.19719696,90.76576233,22698000,90.76576233
2005-03-10 00:00:00,90.69068909,88.78878784,90.59559631,90.08007813,21899000,90.08007813
2005-03-11 00:00:00,90.56556702,88.66366577,90.31031036,88.98899078,16040500,88.98899078
2005-03-14 00:00:00,89.28929138,86.37136841,89.2542572,87.58258057,22270900,87.58258057
2005-03-15 00:00:00,90.09008789,87.19219208,87.73773956,89.39439392,20823300,89.39439392
2005-03-16 00:00:00,89.39439392,87.59259033,88.43843842,87.88788605,14198300,87.88788605
2005-03-17 00:00:00,89.90991211,87.98799133,88.65365601,89.73473358,16504600,89.73473358
2005-03-18 00:00:00,90.29029083,89.24424744,89.49449158,90.11010742,14165800,90.11010742
2005-03-21 00:00:00,91.17617798,88.7137146,89.72472382,90.53053284,14952400,90.53053284
2005-03-22 00:00:00,91.06105804,89.0140152,90.68067932,89.38938904,11252100,89.38938904
2005-03-23 00:00:00,90.21021271,89.07407379,89.07407379,89.57958221,9680300,89.57958221
2005-03-24 00:00:00,90.52052307,89.68968964,90.44043732,89.71471405,7402900,89.71471405
2005-03-28 00:00:00,92.49249268,90.56556702,90.93093109,90.80080414,17458500,90.80080414
2005-03-29 00:00:00,91.73173523,89.12412262,90.61561584,89.87487793,12933000,89.87487793
2005-03-30 00:00:00,90.81581879,89.88989258,90.41040802,90.31531525,12459700,90.31531525
2005-03-31 00:00:00,90.78578949,88.90891266,89.06406403,90.34534454,13523600,90.34534454
2005-04-01 00:00:00,91.56656647,90.08508301,90.97097015,90.11010742,12351600,90.11010742
2005-04-04 00:00:00,92.75275421,90.01000977,90.06506348,92.73773956,16136600,92.73773956
2005-04-05 00:00:00,95.22522736,93.87887573,93.95896149,94.37937927,17455900,94.37937927
2005-04-06 00:00:00,94.91992188,93.88388062,94.71471405,94.70470428,10494600,94.70470428
2005-04-07 00:00:00,97.40740967,94.41441345,94.48448181,96.97697449,19365000,96.97697449
2005-04-08 00:00:00,97.64764404,95.82082367,96.94194031,96.12112427,10222900,96.12112427
2005-04-11 00:00:00,97.49749756,96.2562561,96.64163971,96.71170807,10810100,96.71170807
2005-04-12 00:00:00,97.30730438,94.79979706,96.59659576,97.07707977,14624500,97.07707977
2005-04-13 00:00:00,97.25725555,94.95996094,96.83183289,96.56156158,13098400,96.56156158
2005-04-14 00:00:00,97.27727509,95.1451416,96.73173523,95.82082367,12293000,95.82082367
2005-04-15 00:00:00,95.26526642,92.42242432,95.1451416,92.59259033,23131600,92.59259033
2005-04-18 00:00:00,94.03403473,91.83683777,92.38238525,93.57857513,13087400,93.57857513
2005-04-19 00:00:00,96.09609985,94.10910797,94.759758,95.79579926,16843100,95.79579926
2005-04-20 00:00:00,100.3503494,98.05305481,99.38938904,99.14914703,30872000,99.14914703
2005-04-21 00:00:00,102.6026001,99.759758,100.3103104,102.2122116,35468200,102.2122116
2005-04-22 00:00:00,112.112114,107.237236,111.5615616,108.0130157,66343700,108.0130157
2005-04-25 00:00:00,112.4824829,108.868866,109.0190201,111.8768768,39640300,111.8768768
2005-04-26 00:00:00,111.1111145,109.2542572,110.2202225,109.4844818,34509400,109.4844818
2005-04-27 00:00:00,110.5355377,108.4784775,109.1041031,110,20509000,110
2005-04-28 00:00:00,111.1511536,108.9639664,109.8598633,109.8348312,17348200,109.8348312
2005-04-29 00:00:00,111.2362366,109.0190201,111.0660629,110.1101074,18322000,110.1101074
2005-05-02 00:00:00,111.9619598,110.2152176,111.1361389,111.2562561,19515200,111.2562561
2005-05-03 00:00:00,114.1891861,110.7707672,111.0360336,113.2082062,35524800,113.2082062
2005-05-04 00:00:00,115.0550537,113.6136169,113.7287292,114.3643646,24142800,114.3643646
2005-05-05 00:00:00,114.4244232,113.0530548,114.4244232,113.6036072,15004100,113.6036072
2005-05-06 00:00:00,114.7397385,113.3483505,114.3143158,114.1241226,13514200,114.1241226
2005-05-09 00:00:00,114.3643646,112.8278275,114.1141129,113.1231232,11062500,113.1231232
2005-05-10 00:00:00,114.0140152,112.4724731,112.847847,114.0140152,12678900,114.0140152
2005-05-11 00:00:00,116.1061096,114.0790787,114.5996017,115.7607574,22934600,115.7607574
2005-05-12 00:00:00,116.2312317,114.2142105,115.5205231,114.474472,17878500,114.474472
2005-05-13 00:00:00,115.6606598,113.7737732,114.7047043,114.7347336,14816100,114.7347336
2005-05-16 00:00:00,115.9259262,114.3993988,114.9549561,115.6406403,11351400,115.6406403
2005-05-17 00:00:00,116.8418427,115.2152176,115.3953934,116.6816788,15602100,116.6816788
2005-05-18 00:00:00,120.1051025,116.8768768,116.9219208,119.6996994,24599300,119.6996994
2005-05-19 00:00:00,120.7057037,119.2542572,120.2902908,119.7097092,19413500,119.7097092
2005-05-20 00:00:00,120.9559555,119.9449463,120.7257233,120.9259262,16310600,120.9259262
2005-05-23 00:00:00,129.179184,121.4764786,121.7016983,127.8528519,42733800,127.8528519
2005-05-24 00:00:00,132.8528595,126.8768768,128.6086121,128.1281281,58028100,128.1281281
2005-05-25 00:00:00,130.6206207,125.4404373,126.4914932,130.5355377,36079600,130.5355377
2005-05-26 00:00:00,132.0120087,129.2792816,130.610611,129.7297363,27066100,129.7297363
2005-05-27 00:00:00,133.1581573,129.7547607,130.3603668,133.1331329,24343800,133.1331329
2005-05-31 00:00:00,139.3393402,134.8198242,134.8498535,138.7737732,44429100,138.7737732
2005-06-01 00:00:00,146.5915985,141.1511536,141.741745,144.1441498,70313000,144.1441498
2005-06-02 00:00:00,145.0350342,142.4424438,144.5095062,144.094101,35912200,144.094101
2005-06-03 00:00:00,144.7947998,138.8438416,143.5385437,140.2702637,37527000,140.2702637
2005-06-06 00:00:00,147.0220184,141.0560608,141.3363342,145.6156158,45006700,145.6156158
2005-06-07 00:00:00,149.9449463,145.2952881,148.6987,146.7067108,48597300,146.7067108
2005-06-08 00:00:00,146.741745,139.1391449,146.571579,139.9199219,51350300,139.9199219
2005-06-09 00:00:00,144.3943939,140.4204254,142.5025024,143.2982941,32849300,143.2982941
2005-06-10 00:00:00,143.783783,140.1501465,143.6386414,141.3913879,25367800,141.3913879
2005-06-13 00:00:00,142.2372437,138.3983917,140.0500488,141.51651,25580700,141.51651
2005-06-14 00:00:00,140.7607574,139.0140076,139.434433,139.3143158,20163600,139.3143158
2005-06-15 00:00:00,138.7887878,133.8488464,137.6376343,137.5375366,41724400,137.5375366
2005-06-16 00:00:00,139.2892914,136.6716766,137.2672729,138.8588562,24899800,138.8588562
2005-06-17 00:00:00,140.2902832,138.088089,139.6396332,140.2902832,20847900,140.2902832
2005-06-20 00:00:00,143.9789734,136.0010071,138.1831818,143.4934998,42007300,143.4934998
2005-06-21 00:00:00,145.2952881,142.6276245,144.179184,144.0640717,30234300,144.0640717
2005-06-22 00:00:00,146.3063049,144.4794769,144.9799805,144.7947998,20927000,144.7947998
2005-06-23 00:00:00,147.5525513,143.3933868,144.1441498,145,28084600,145
2005-06-24 00:00:00,149.1491547,144.9349365,145.5955963,148.7737732,35506800,148.7737732
2005-06-27 00:00:00,152.3873901,147.0770721,149.5995941,152.2022095,35570100,152.2022095
2005-06-28 00:00:00,154.7797852,151.1511536,153.2932892,151.1511536,38034900,151.1511536
2005-06-29 00:00:00,152.3423462,146.2212219,151.4013977,146.5065002,36560800,146.5065002
2005-06-30 00:00:00,149.6146088,145.6656647,147.3173218,147.222229,30158600,147.222229
2005-07-01 00:00:00,148.2682648,144.7547607,147.6676636,145.7707672,18436700,145.7707672
2005-07-05 00:00:00,148.1381378,145.2602539,146.1961975,148.003006,14973000,148.003006
2005-07-06 00:00:00,148.9489441,145.8358307,148.7987976,145.905899,15984500,145.905899
2005-07-07 00:00:00,148.0480499,144.3993988,144.8398438,147.917923,21322800,147.917923
2005-07-08 00:00:00,148.8988953,147.1721649,148.2732697,148.2632599,14900200,148.2632599
2005-07-11 00:00:00,148.4484558,145.6556549,148.3483429,146.8218231,16763800,146.8218231
2005-07-12 00:00:00,147.3473511,145.610611,146.8418427,146.0360413,11718000,146.0360413
2005-07-13 00:00:00,149.7697754,146.1961975,146.4013977,149.5795746,22852900,149.5795746
2005-07-14 00:00:00,153.5285339,150.1851807,152.8228302,150.5955963,21314000,150.5955963
2005-07-15 00:00:00,151.8518524,150.0400391,150.7707672,150.7457428,16859900,150.7457428
2005-07-18 00:00:00,151.1011047,149.0240173,150.1501465,149.9199219,12403100,149.9199219
2005-07-19 00:00:00,155.3303375,151.0510559,151.2012024,155.1051025,25217500,155.1051025
2005-07-20 00:00:00,156.4614563,151.0510559,152.9379425,156.1561584,28592100,156.1561584
2005-07-21 00:00:00,159.0590515,155.7607574,157.1821747,157.127121,39539200,157.127121
2005-07-22 00:00:00,154.7797852,148.3133087,153.3383331,151.3513489,46726800,151.3513489
2005-07-25 00:00:00,151.7967987,147.6276245,151.346344,148.0730743,19298200,148.0730743
2005-07-26 00:00:00,149.1491547,146.1911926,147.6526489,148.1931915,19614100,148.1931915
2005-07-27 00:00:00,149.264267,146.346344,149.0190125,148.6136169,14421300,148.6136169
2005-07-28 00:00:00,148.8538513,146.7867889,148.8538513,146.8968964,11839300,146.8968964
2005-07-29 00:00:00,146.5665741,143.6386414,146.216217,144.0240173,16709800,144.0240173
2005-08-01 00:00:00,146.3963928,144.1941986,144.2042084,145.9509583,11313400,145.9509583
2005-08-02 00:00:00,149.9099121,145.7057037,145.9459534,149.744751,14565800,149.744751
2005-08-03 00:00:00,150.0100098,147.9479523,149.1491547,148.7987976,11849300,148.7987976
2005-08-04 00:00:00,149.6496429,147.7727661,147.9229279,149.0140076,10462500,149.0140076
2005-08-05 00:00:00,149.4044037,145.8007965,148.8988953,146.3213196,11867500,146.3213196
2005-08-08 00:00:00,147.9729767,145.3903961,146.9469452,145.7707672,8954600,145.7707672
2005-08-09 00:00:00,146.4864807,144.3993988,146.1261292,145.9309235,11547000,145.9309235
2005-08-10 00:00:00,146.3113098,142.5825806,145.7957916,142.9829865,13744200,142.9829865
2005-08-11 00:00:00,143.4334259,140.4504547,143.088089,142.16716,15014700,142.16716
2005-08-12 00:00:00,145.2452393,140.960968,141.8218231,145.0050049,13158600,145.0050049
2005-08-15 00:00:00,146.5315247,142.0270233,145.0450439,142.1421356,16333000,142.1421356
2005-08-16 00:00:00,144.039032,141.8118134,142.5825806,142.9679718,14204100,142.9679718
2005-08-17 00:00:00,143.428421,142.1421356,142.8979034,142.692688,7758800,142.692688
2005-08-18 00:00:00,140.3903961,137.6376343,138.0930939,140.1351318,23721800,140.1351318
2005-08-19 00:00:00,140.86586,139.9499512,140.6356354,140.1401367,11074700,140.1401367
2005-08-22 00:00:00,140.8758698,136.8118134,140.7607574,137.1421356,13612300,137.1421356
2005-08-23 00:00:00,140.0100098,137.1972046,138.2182159,139.9299316,11631700,139.9299316
2005-08-24 00:00:00,142.5175171,138.3633575,138.9239197,141.4264221,17169000,141.4264221
2005-08-25 00:00:00,142.1421356,140.1251221,141.4164124,141.4364319,8744400,141.4364319
2005-08-26 00:00:00,142.6526489,141.4714661,141.8818817,141.9319305,7503000,141.9319305
2005-08-29 00:00:00,144.7047119,141.261261,141.261261,144.3693695,11794100,144.3693695
2005-08-30 00:00:00,144.8999023,143.0830841,143.8388367,143.7787781,9574400,143.7787781
2005-08-31 00:00:00,144.3943939,142.3223267,144.2592621,143.1431427,10057900,143.1431427
2005-09-01 00:00:00,143.8938904,142.6426392,143.0980988,143.2682648,5478700,143.2682648
2005-09-02 00:00:00,145.1401367,143.3633575,143.3983917,144.3693695,6862100,144.3693695
2005-09-06 00:00:00,144.8398438,143.5435486,144.6446381,143.6987,8416100,143.6987
2005-09-07 00:00:00,147.8979034,142.7827759,143.088089,147.5825806,14984000,147.5825806
2005-09-08 00:00:00,149.7897949,146.826828,147.562561,147.8428497,13213300,147.8428497
2005-09-09 00:00:00,149.699707,148.428421,148.7887878,149.6947021,8772200,149.6947021
2005-09-12 00:00:00,155.86586,150.65065,151.0260315,155.0250244,20752200,155.0250244
2005-09-13 00:00:00,157.9229279,153.2382355,154.6546478,155.9960022,20579200,155.9960022
2005-09-14 00:00:00,156.7967987,150.300293,154.519516,151.6516571,22529000,151.6516571
2005-09-15 00:00:00,153.5285339,149.1041107,149.9099121,151.4614563,30901400,151.4614563
2005-09-16 00:00:00,152.4024048,150.085083,152.1621552,150.2502441,15144400,150.2502441
2005-09-19 00:00:00,153.1531525,150.5055084,150.65065,152.0470428,11512200,152.0470428
2005-09-20 00:00:00,155.8058014,152.7677612,153.2282257,154.1091156,18683200,154.1091156
2005-09-21 00:00:00,157.0370331,153.1331329,154.3593597,156.1061096,20219100,156.1061096
2005-09-22 00:00:00,159.7697754,155.2402344,155.905899,155.8408356,25986700,155.8408356
2005-09-23 00:00:00,158.7637634,156.4514465,156.656662,157.8378448,16950600,157.8378448
2005-09-26 00:00:00,160.6356354,156.4364319,159.9099121,157.2973022,19769000,157.2973022
2005-09-27 00:00:00,159.3643646,156.8468475,157.6326294,157.127121,13732400,157.127121
2005-09-28 00:00:00,157.7077026,152.9529572,157.2672729,153.1531525,15978800,153.1531525
2005-09-29 00:00:00,155.5155182,153.1931915,153.4934998,154.9649658,11216300,154.9649658
2005-09-30 00:00:00,158.908905,156.3013,157.2672729,158.388382,18284200,158.388382
2005-10-03 00:00:00,160.21521,156.5515442,156.9719696,159.4994965,18302200,159.4994965
2005-10-04 00:00:00,160.8007965,155.525528,160.1351318,155.6556549,18270300,155.6556549
2005-10-05 00:00:00,157.607605,154.1541595,156.5014954,155.5105133,16640100,155.5105133
2005-10-06 00:00:00,157.3973999,155.2001953,157.2272339,156.5315247,15971600,156.5315247
2005-10-07 00:00:00,158.4934998,155.4254303,157.5525513,156.6516571,13527000,156.6516571
2005-10-10 00:00:00,157.5675659,154.7297363,156.8118134,155.480484,11133200,155.480484
2005-10-11 00:00:00,156.4814758,152.5825806,155.4604645,153.2032013,17068100,153.2032013
2005-10-12 00:00:00,153.7487488,149.6496429,152.7527466,150.6356354,18593700,150.6356354
2005-10-13 00:00:00,151.1511536,145.4854889,151.1511536,148.868866,21114200,148.868866
2005-10-14 00:00:00,150.2652588,146.4164124,150.1000977,148.2182159,17021100,148.2182159
2005-10-17 00:00:00,152.7527466,147.4274292,148.8988953,152.6526489,15118200,152.6526489
2005-10-18 00:00:00,154.13414,151.5215149,152.6326294,151.7917938,14141400,151.7917938
2005-10-19 00:00:00,155.0900879,152.1321259,152.1521454,154.5045013,14007300,154.5045013
2005-10-20 00:00:00,155.7207184,150.7557526,155.1501465,151.7517548,27795500,151.7517548
2005-10-21 00:00:00,173.388382,166.6666718,173.0730743,170.1201172,45739000,170.1201172
2005-10-24 00:00:00,174.8248291,171.2662659,171.8568573,174.4994965,18844500,174.4994965
